Amount,Hour,PreviousTransactions,International,NewDevice,HighRiskCountry,Fraud
12481.61,20,29,1,0,0,0
2423.39,17,5,1,0,0,0
9459.37,20,39,0,0,1,1
2059.86,6,18,0,0,1,0
12126.05,20,8,1,0,1,1
5955.6,2,14,1,0,0,1
10669.54,10,35,1,1,1,1
6408.37,17,32,1,1,0,1
219.66,5,10,0,1,0,0
2442.44,9,14,1,0,0,0
11415.85,18,1,0,1,0,0
11189.85,22,13,0,0,1,1
6894.98,16,29,1,0,0,0
12145.39,14,2,1,1,0,1
1251.82,1,10,0,0,1,0
9219.09,3,35,0,1,0,1
13581.65,10,15,0,1,0,0
10107.06,11,20,1,0,0,0
14275.68,9,10,0,0,1,1
11566.87,7,35,1,0,1,1
6852.57,21,5,0,1,0,0
1777.31,23,22,0,0,1,0
5948.96,21,32,0,0,1,1
548.47,4,23,0,0,1,1
1193.36,22,26,1,1,1,1
9757.5,17,29,1,1,0,1
4726.41,19,6,1,0,1,1
9808.28,13,20,1,0,1,1
4750.09,14,33,1,0,0,0
45.56,2,32,0,1,0,0
12810.72,19,11,0,1,0,1
5671.17,3,13,1,0,0,0
5276.89,12,3,0,0,1,0
4976.92,10,12,0,0,1,0
9407.15,15,16,1,0,0,0
2420.81,20,28,1,0,0,0
6062.08,18,17,0,1,1,1
8142.94,0,27,0,1,1,1
4478.38,22,17,1,1,0,0
1944.75,4,19,1,1,1,1
14023.43,17,2,0,1,1,1
13943.46,23,1,0,0,1,1
726.09,13,36,1,1,1,1
11761.41,0,15,0,0,0,0
3766.5,2,4,1,1,1,1
3599.44,15,35,0,0,1,0
3489.72,0,40,1,1,1,1
6549.37,4,26,1,0,1,1
13015.64,16,26,1,1,1,1
4844.55,13,38,1,1,0,0
6330.4,2,25,0,0,0,0
10048.5,12,19,1,1,0,1
4790.47,0,32,1,0,0,0
13375.38,10,26,0,1,0,0
13866.92,23,29,1,1,0,1
9246.49,3,38,0,1,1,1
7054.09,0,0,1,1,1,1
14806.62,15,7,0,0,0,0
5142.3,9,15,1,0,0,0
8877.05,5,13,1,1,0,1
4502.55,6,20,1,0,0,0
12732.51,19,25,0,1,1,1
59.56,2,23,0,1,1,1
6288.74,4,25,1,0,0,0
2591.37,10,30,0,0,1,0
9233.43,0,36,1,1,0,1
2687.63,16,26,0,1,0,0
8880.55,10,18,0,0,1,1
6834.16,14,35,1,0,1,1
6469.73,5,22,0,1,0,0
10430.71,8,14,0,1,1,1
1462.83,17,26,1,0,0,0
14458.72,0,3,0,0,1,1
14561.19,17,6,0,0,0,0
1243.35,13,12,1,1,0,0
12385.78,11,10,0,1,0,0
11771.23,6,37,0,0,1,1
14395.99,1,31,1,1,1,1
9367.88,20,1,0,1,1,1
291.08,22,0,0,1,1,1
1392.01,15,23,1,1,1,1
5423.6,17,5,1,1,1,1
14898.59,11,13,1,0,1,1
376.76,4,36,0,0,1,0
12665.79,19,0,1,0,0,1
12435.5,2,29,0,1,1,1
5593.1,6,28,0,1,1,1
6471.12,23,17,1,0,0,0
7941.43,14,14,0,1,0,0
13132.15,2,6,0,0,0,0
12029.17,1,22,1,0,1,1
13864.56,2,30,1,1,1,1
8760.21,2,23,1,0,0,1
14473.85,19,18,1,0,1,1
4007.05,5,12,1,0,0,0
3723.09,4,18,0,1,1,1
10250.28,2,22,1,1,1,1
6420.21,18,25,1,1,1,1
14135.82,17,18,1,0,1,1
5010.41,6,12,1,0,1,1
2929.23,18,20,0,0,0,0
13816.53,11,37,0,1,1,1
3397.41,15,17,0,0,1,0
10371.49,14,10,0,0,1,1
1472.16,22,16,0,1,0,0
11308.07,11,8,0,1,1,1
6107.11,8,26,0,1,1,1
7597.69,4,27,0,1,0,0
3488.82,15,14,0,1,1,1
9766.38,14,19,1,0,1,1
13239.87,1,31,1,1,0,1
9910.77,5,22,0,1,0,0
8488.94,19,35,0,1,0,0
11939.07,7,14,1,0,1,1
3800.92,21,21,1,1,0,1
6027.73,9,35,1,1,1,1
6798.36,0,1,0,0,1,1
3686.7,20,16,0,0,1,0
2113.38,6,22,0,0,0,0
1731.36,3,11,0,1,1,1
4122.68,19,16,1,1,0,0
13389.58,22,13,1,1,0,1
4808.99,21,38,0,0,0,0
1728.39,21,9,0,1,0,0
6960.0,5,10,0,1,0,0
3246.02,3,14,1,1,0,1
11718.66,1,36,0,1,1,1
6270.83,15,39,1,1,1,1
3139.52,9,35,1,1,1,1
5407.6,15,16,0,1,0,0
8150.12,10,19,1,1,0,1
2455.68,16,2,1,1,1,1
9705.96,0,19,1,1,1,1
14398.12,17,2,1,0,0,0
13395.4,13,20,0,0,0,0
8304.97,13,40,0,0,0,0
314.53,11,31,0,0,1,0
1549.3,12,38,1,0,1,1
5446.55,13,7,1,0,1,1
4618.71,14,14,0,1,0,0
13916.48,5,17,0,0,1,1
1658.6,23,32,0,1,0,0
11139.57,20,8,1,0,1,1
12941.47,17,39,0,1,1,1
7974.02,6,5,1,0,1,1
89.44,14,39,0,1,0,0
3960.33,15,10,0,1,1,1
11245.98,16,26,1,1,0,1
11220.44,16,34,0,0,0,0
7859.76,13,28,1,0,1,1
8744.64,6,32,1,0,0,1
10325.38,19,6,0,1,1,1
13444.3,3,37,1,0,0,1
9328.16,12,8,1,0,0,0
12933.63,4,34,0,1,0,1
1600.09,4,6,0,1,1,1
1575.36,12,14,0,0,1,0
2858.83,4,4,0,0,0,0
1150.13,10,31,1,1,0,0
10875.31,21,24,1,1,1,1
8567.46,1,19,0,0,0,0
4197.62,20,9,1,0,0,0
2706.28,18,8,0,1,0,0
10156.69,11,34,0,0,0,0
4158.11,17,20,0,1,1,1
9269.71,1,1,0,1,0,1
9429.39,4,14,1,0,1,1
5847.19,9,26,1,1,0,1
9691.67,5,15,0,0,1,1
13100.68,11,37,0,0,0,0
1822.26,11,8,0,0,1,0
4280.2,4,40,1,1,0,1
7535.28,15,36,1,0,1,1
11264.34,5,33,0,0,1,1
14840.63,12,38,0,0,1,1
6161.06,15,1,1,1,0,1
14203.41,18,20,0,0,1,1
14779.84,22,2,1,0,1,1
13052.86,22,38,0,1,1,1
2989.63,9,16,0,1,0,0
11943.43,11,7,1,1,0,1
6066.56,2,35,1,0,1,1
2826.91,7,27,1,0,0,0
5491.53,8,5,0,1,1,1
5355.6,17,39,1,0,0,0
14725.15,3,4,0,1,1,1
10486.09,20,7,1,1,1,1
3173.9,4,31,0,1,1,1
6511.95,7,28,0,0,1,1
12290.91,4,0,0,0,0,1
4380.68,2,4,1,0,1,1
6683.71,19,14,1,1,0,1
13266.29,1,10,1,0,1,1
9355.93,10,34,1,1,1,1
982.89,5,34,0,1,1,1
6008.35,19,30,1,0,0,0
595.27,9,30,0,1,0,0
4834.51,20,14,1,1,0,1
2305.66,17,36,1,0,0,0
7102.01,10,12,1,1,0,1
8209.48,10,12,1,1,0,1
12264.51,8,34,0,0,1,1
6863.44,13,34,0,0,1,0
8999.16,4,35,1,1,1,1
9579.77,6,20,1,1,1,1
3272.9,11,25,1,0,0,0
12795.87,6,30,1,0,0,0
6257.18,13,6,1,0,0,0
13371.8,10,3,1,0,1,1
11357.74,11,13,0,0,1,1
7145.71,20,16,0,0,0,0
1820.06,12,19,1,0,0,0
3835.16,15,28,0,1,1,1
13700.32,6,15,0,1,1,1
5706.71,2,39,1,0,0,1
863.04,11,20,0,0,1,0
11646.93,3,27,1,1,0,1
12904.71,18,36,0,0,0,0
14943.15,9,33,0,0,0,0
1703.58,5,40,1,1,1,1
2224.48,17,40,1,1,0,0
9386.86,4,9,0,1,1,1
12893.74,14,37,0,0,1,1
1131.01,13,7,0,0,1,0
6583.93,19,39,0,0,0,0
8704.27,10,31,1,1,1,1
5232.33,2,34,1,1,0,1
6886.58,21,14,1,0,1,1
6911.88,17,33,1,1,1,1
7327.25,9,22,0,0,1,0
5456.04,0,37,0,0,1,1
11697.4,13,32,1,0,0,0
1417.13,8,3,1,0,1,1
12848.92,6,8,0,0,1,1
11657.88,15,1,1,0,1,1
3044.03,23,23,1,1,1,1
2053.44,8,18,1,0,0,0
207.24,16,38,1,1,0,0
4887.05,2,40,0,0,1,1
12638.51,22,9,1,1,0,1
13209.04,1,29,0,0,0,0
10497.79,0,27,1,1,1,1
6834.14,23,5,0,1,0,0
14520.39,19,31,1,0,1,1
3713.05,21,18,0,0,0,0
9869.73,15,0,1,1,1,1
14523.04,13,7,0,1,1,1
14471.19,13,2,1,1,0,1
12352.95,17,19,0,1,0,0
4276.1,8,30,1,0,0,0
9898.68,22,31,0,0,1,1
6128.51,23,6,1,1,0,1
7264.02,22,33,1,1,1,1
2004.73,6,32,1,1,0,0
4266.37,11,12,0,1,0,0
5532.15,2,2,0,1,0,1
13227.67,21,6,1,1,0,1
4440.72,15,21,0,1,1,1
5858.68,6,8,1,1,0,1
14704.45,23,2,1,1,0,1
14367.35,3,10,1,0,0,1
12080.87,1,26,1,0,1,1
13866.27,7,18,0,0,1,1
12989.87,13,25,1,0,1,1
14993.57,10,19,0,1,0,0
3609.38,14,30,0,1,0,0
7599.99,8,18,1,1,0,1
8804.78,21,39,1,0,1,1
13723.27,18,22,1,1,1,1
10602.27,4,27,0,0,1,1
11808.65,13,6,0,0,1,1
668.71,17,0,1,1,1,1
10733.38,3,15,1,0,1,1
8995.56,4,8,0,0,0,0
4178.59,11,18,1,1,1,1
9630.65,8,35,1,0,0,0
12053.39,14,38,1,1,1,1
11245.5,6,40,1,0,0,1
3550.77,2,24,0,1,1,1
3300.63,16,27,1,1,1,1
9313.34,23,33,0,1,1,1
22.91,23,5,0,1,1,1
14633.06,1,27,0,0,0,0
6866.8,17,20,0,0,1,0
11426.7,5,7,0,1,1,1
14767.18,2,30,0,1,0,1
2475.12,13,22,1,1,1,1
3699.63,3,20,0,0,0,0
2934.9,18,8,1,1,1,1
2644.29,11,22,0,1,1,1
3179.58,18,38,0,1,1,1
5904.95,21,7,0,0,0,0
11492.46,18,18,1,0,1,1
1113.67,22,32,0,1,0,0
9455.09,2,36,0,0,0,0
1940.36,16,20,0,0,1,0
5751.41,10,24,0,1,1,1
14056.72,3,18,1,1,1,1
1491.34,19,13,1,1,1,1
6659.6,8,36,0,1,0,0
7614.75,9,13,1,1,0,1
1290.43,3,7,0,1,0,0
3247.2,6,8,1,1,1,1
12606.73,18,10,1,1,0,1
185.49,5,23,0,0,0,0
11327.93,1,18,1,1,0,1
1174.87,12,3,0,1,0,0
16.58,3,17,0,0,1,0
6885.0,10,27,0,0,0,0
5039.14,22,29,0,1,1,1
7281.43,7,40,0,0,1,0
3872.99,5,9,0,0,1,0
9328.09,13,15,0,1,1,1
2773.76,11,23,1,1,1,1
10481.05,3,18,0,1,0,1
132.06,19,12,1,0,1,1
9068.71,11,32,1,1,0,1
121.79,3,27,0,0,0,0
10009.32,22,37,0,1,0,0
11849.19,8,17,1,0,1,1
9177.64,14,35,0,0,1,1
4486.1,23,35,1,0,1,1
11099.98,8,40,1,1,1,1
887.65,22,11,1,0,0,0
4496.99,4,6,0,0,0,0
9719.9,17,17,1,0,0,0
10884.42,2,35,1,0,0,1
5353.29,23,19,1,1,0,1
3992.29,20,16,0,1,0,0
13915.23,5,40,0,0,1,1
1933.98,3,4,0,0,0,0
2751.73,16,8,1,1,1,1
6856.41,14,25,0,0,0,0
10760.79,16,6,0,1,0,0
6680.65,19,26,1,0,1,1
1210.47,13,36,1,0,1,1
13350.61,22,20,1,1,0,1
14646.22,3,36,1,1,0,1
1100.48,2,2,1,1,1,1
5672.38,20,2,1,1,0,1
2497.02,14,20,0,0,0,0
12357.07,12,24,1,1,1,1
1125.34,15,4,1,0,0,0
654.41,9,8,1,0,1,1
14494.75,6,38,1,1,1,1
10219.42,20,29,1,1,1,1
4331.97,16,39,0,0,0,0
10280.42,5,23,1,1,0,1
362.79,12,26,0,1,1,1
14679.94,4,18,0,0,1,1
11143.91,19,0,1,1,1,1
3397.02,2,22,1,1,0,1
14667.35,9,31,1,0,0,0
8868.9,7,24,0,1,0,0
10061.0,13,37,0,1,1,1
1876.09,9,15,1,1,1,1
10092.41,19,23,1,0,1,1
8256.45,7,6,0,0,0,0
1052.03,14,22,1,1,1,1
10659.57,11,14,0,1,0,1
14831.99,16,15,0,0,0,0
6738.54,8,27,0,0,1,0
6243.26,10,28,1,1,0,1
14907.7,10,36,1,1,0,1
2215.95,21,21,1,0,1,1
4259.21,11,14,1,1,0,0
1425.11,15,36,0,0,0,0
11300.48,16,29,0,1,1,1
14789.51,14,4,0,0,0,0
1291.93,19,21,0,1,0,0
13718.14,1,8,0,1,0,1
9435.4,2,1,1,1,0,1
1969.06,23,32,0,0,0,0
2006.38,3,12,1,0,0,0
14258.82,11,23,0,1,0,0
4349.89,4,29,1,0,1,1
5635.49,1,34,1,0,0,1
5762.7,18,32,0,0,1,0
14968.71,1,15,0,1,0,1
6563.07,9,23,1,1,0,1
6311.8,5,8,0,0,1,0
13833.95,15,19,1,0,1,1
12335.93,12,6,0,0,0,0
12048.89,5,30,0,0,0,0
4860.11,16,30,1,1,1,1
7844.3,4,18,0,0,0,0
12203.92,11,17,0,0,1,1
3020.19,0,32,1,0,1,1
12621.63,21,29,0,0,0,0
7341.64,4,39,0,1,0,0
1542.28,11,9,0,0,0,0
2338.83,14,33,1,0,1,1
5671.78,16,20,0,1,0,0
7731.98,3,20,1,0,0,1
2583.82,6,38,1,0,0,0
25.02,20,23,1,0,0,0
8146.93,13,35,0,1,1,1
5663.28,8,14,1,0,1,1
2471.55,16,15,1,0,1,1
615.97,6,34,0,0,0,0
1176.07,14,31,0,1,1,1
6054.91,3,20,0,0,1,1
54.26,1,18,1,0,1,1
4524.99,1,6,0,1,1,1
10474.25,14,29,0,1,1,1
2656.79,9,14,0,0,1,0
1152.78,22,12,0,1,0,0
11898.86,17,39,1,0,0,0
9186.37,16,26,0,0,0,0
8332.06,21,33,0,1,1,1
516.46,19,19,1,1,0,0
7999.19,11,28,1,1,1,1
173.15,13,3,0,1,1,1
910.58,0,0,0,0,0,0
11978.28,7,33,1,0,0,0
9437.8,5,15,1,1,1,1
10037.64,22,36,1,0,0,1
13642.89,17,22,0,1,1,1
3239.12,15,14,0,1,1,1
9206.95,11,9,1,0,1,1
10358.86,17,32,0,1,0,0
6415.3,8,20,1,0,1,1
13640.69,1,31,1,0,1,1
10129.78,12,39,1,0,1,1
8154.7,23,8,1,1,0,1
13774.01,23,19,0,1,1,1
9258.18,14,2,0,0,1,1
8935.75,20,31,0,0,1,1
2370.03,5,28,0,0,0,0
2295.85,7,12,1,0,0,0
5428.49,6,31,0,1,1,1
377.61,12,19,0,0,1,0
13412.8,0,33,1,1,0,1
14154.16,5,24,1,1,1,1
13225.54,6,32,1,0,1,1
4727.15,1,9,1,1,0,1
4932.35,3,9,1,0,1,1
4715.95,16,4,1,1,0,0
10099.66,19,14,0,1,1,1
2923.69,6,13,0,0,0,0
14268.13,19,7,0,0,0,0
11277.54,7,2,0,0,0,0
10206.23,18,29,1,1,0,1
7296.97,11,20,0,0,0,0
11962.93,10,0,1,1,0,1
14207.97,15,40,1,1,1,1
6737.19,7,2,1,1,0,1
4012.18,4,33,0,1,1,1
1662.78,2,38,1,0,0,0
8659.68,20,6,0,0,0,0
802.49,3,21,0,0,0,0
13840.41,12,7,1,1,0,1
11645.76,4,36,1,0,1,1
4882.21,7,1,1,0,0,0
519.4,21,9,1,0,1,1
12985.11,7,30,1,1,0,1
5519.62,5,36,1,0,0,0
6295.04,15,6,1,1,0,1
4353.56,4,21,0,0,1,0
9718.01,14,26,1,1,0,1
4076.8,0,38,0,0,0,0
14913.28,0,17,0,0,0,0
1980.74,12,3,0,0,0,0
9994.96,1,26,1,0,1,1
13993.79,22,25,0,1,0,0
3574.84,11,37,1,1,1,1
13315.14,11,18,0,1,0,0
9771.97,22,27,0,0,1,1
12100.95,17,16,1,1,0,1
10573.51,14,37,0,0,0,0
11921.22,9,30,1,0,0,0
12837.68,19,22,1,0,1,1
8308.22,4,21,1,0,1,1
2751.27,16,25,0,0,1,0
1931.4,8,1,1,0,1,1
10.44,22,5,1,0,1,1
1981.98,1,6,1,1,0,1
9512.32,22,32,0,0,1,1
2956.15,16,39,0,1,0,0
3584.49,9,3,0,0,1,0
1097.27,13,1,1,1,1,1
2098.54,22,21,1,0,0,0
9878.86,1,36,0,0,0,0
48.13,6,28,0,0,0,0
7150.2,3,31,1,0,0,0
3638.11,13,38,0,1,0,0
892.04,3,27,0,1,1,1
1666.61,8,35,1,0,0,0
5042.2,1,9,1,1,1,1
11024.24,3,8,0,0,1,1
397.63,22,20,1,0,1,1
3532.74,5,5,0,0,0,0
193.75,8,39,1,1,0,1
10681.44,17,29,0,1,0,1
1341.16,21,2,1,0,1,1
4492.6,18,31,1,0,0,0
6403.1,11,0,1,0,1,1
10174.93,19,0,1,0,0,1
7628.38,11,6,0,0,0,0
6683.27,22,28,1,0,1,1
11657.75,3,33,1,0,1,1
13758.36,17,23,1,0,1,1
4291.01,10,36,0,0,1,0
409.37,7,27,1,0,1,1
9112.34,1,35,0,0,0,0
6609.37,9,33,0,1,0,0
14972.12,20,35,0,0,1,1
4510.56,10,25,1,1,1,1
7023.43,17,9,0,1,1,1
4850.42,5,15,1,1,0,0
2205.41,13,18,0,1,0,0
10273.59,6,27,0,1,1,1
765.73,21,39,1,1,0,0
11888.88,14,26,0,1,0,0
4600.32,13,36,0,1,0,0
1040.17,11,37,0,0,0,0
11756.34,7,11,1,1,0,1
10110.63,13,37,1,1,1,1
626.9,10,39,0,1,0,0
10678.34,20,32,0,0,0,0
3246.63,14,25,1,0,0,0
10317.63,11,29,1,0,0,1
11938.33,2,34,0,1,1,1
1466.95,11,40,1,0,1,1
1680.03,7,30,1,1,1,1
8821.79,19,3,0,1,1,1
12738.81,20,28,1,0,0,0
11161.4,10,37,1,1,0,1
2347.48,2,36,0,1,0,0
7760.6,6,8,0,1,1,1
13383.0,18,26,0,0,0,0
14634.94,19,10,0,0,0,0
6343.71,8,15,0,0,1,1
2306.64,3,34,0,1,0,0
2448.31,19,18,0,1,1,1
1945.93,23,10,1,1,1,1
7569.05,22,16,0,1,0,0
6480.3,17,29,1,1,0,1
12557.16,18,29,1,0,0,0
9987.94,4,1,0,1,1,1
4295.44,11,25,0,1,1,1
8958.78,11,19,1,0,0,0
12070.24,3,29,0,0,1,1
12605.3,4,28,1,1,1,1
1793.0,1,1,1,0,1,1
265.83,10,3,0,1,0,0
14762.2,1,3,1,1,0,1
11752.56,17,29,0,1,1,1
5017.19,0,7,0,0,0,0
5642.61,14,18,0,0,0,0
4430.29,17,19,0,0,0,0
11867.3,12,33,1,0,0,0
406.58,20,25,0,0,0,0
8349.67,6,15,0,1,0,0
12117.14,12,3,0,1,1,1
8160.31,7,3,0,1,1,1
251.08,23,9,1,1,0,0
8394.19,16,33,1,1,0,1
6747.7,21,11,1,0,1,1
2530.95,17,25,0,0,1,0
14078.68,8,9,1,1,1,1
12938.96,8,32,1,0,1,1
4851.49,9,15,1,0,1,1
12102.92,10,24,1,1,1,1
4962.39,20,22,1,0,0,0
6821.55,6,31,0,0,1,0
667.4,7,6,1,0,0,0
12814.16,8,17,0,1,1,1
9696.47,17,5,1,1,1,1
11894.81,23,24,0,0,0,0
682.85,3,18,1,0,1,1
5192.83,3,31,0,0,0,0
1784.75,20,12,1,1,0,0
12719.28,14,25,1,1,0,1
2833.65,21,33,0,1,0,0
4649.53,5,12,1,0,0,0
965.93,23,0,1,0,0,0
5611.5,0,34,1,1,0,1
9991.68,1,36,1,1,0,1
849.59,17,16,0,0,1,0
12397.0,10,17,0,0,1,1
5543.4,5,30,0,0,0,0
339.85,12,12,1,0,1,1
11530.38,11,5,1,0,0,0
9521.92,4,27,1,1,1,1
11517.47,4,28,0,0,1,1
5100.29,10,31,1,1,1,1
5893.93,8,36,0,0,1,0
1129.87,22,16,1,1,1,1
10225.22,2,15,1,0,1,1
11140.7,20,13,1,0,0,1
13005.04,23,11,1,0,1,1
11920.57,0,30,0,0,0,0
9330.54,13,8,0,0,0,0
10786.01,18,37,0,1,1,1
8767.74,19,35,0,0,0,0
5182.03,22,29,0,1,1,1
12456.63,21,10,0,1,1,1
7957.12,6,12,1,1,0,1
5067.09,13,10,1,0,1,1
3533.99,20,13,1,0,1,1
5135.15,2,38,0,1,0,1
12966.23,17,21,0,0,1,1
7695.13,0,38,0,1,1,1
12849.76,6,14,1,1,1,1
13794.19,6,12,0,1,1,1
11969.97,18,24,0,0,1,1
5781.48,18,5,1,1,0,1
3579.96,18,14,0,1,1,1
8831.32,7,21,0,0,0,0
13158.36,11,35,0,0,0,0
386.2,23,27,1,0,0,0
5922.32,9,35,0,1,0,0
12087.29,21,32,1,1,0,1
969.52,7,30,0,0,1,0
735.56,6,36,0,0,0,0
8277.86,18,22,1,1,0,1
14293.19,19,27,0,1,0,0
13501.91,0,1,0,0,1,1
5192.61,21,30,1,1,1,1
14626.3,3,27,1,1,1,1
9512.19,0,40,0,1,1,1
9128.62,23,21,0,0,1,1
13410.09,8,27,1,0,1,1
11896.93,3,40,1,1,0,1
9543.32,23,20,1,0,0,0
11006.98,1,31,0,0,1,1
2896.04,8,27,1,1,1,1
755.98,23,3,0,1,0,0
819.7,20,12,0,0,1,0
1816.41,12,3,0,1,0,0
40.43,21,9,0,0,1,0
11704.73,6,1,1,1,1,1
1776.55,23,10,1,0,1,1
2740.59,8,18,1,1,0,1
12699.61,13,19,1,1,1,1
4556.78,6,12,0,1,1,1
8983.72,4,3,1,0,1,1
7780.27,5,14,1,1,0,1
4741.01,20,19,1,0,1,1
10997.01,9,9,0,1,0,0
2721.44,8,0,0,0,0,0
13796.92,6,9,1,1,1,1
8234.01,17,15,1,0,0,0
12297.55,1,35,1,1,0,1
1265.22,22,1,0,1,0,0
11168.39,4,15,1,0,0,1
7751.26,11,17,1,0,0,0
13995.83,13,32,1,0,0,0
14597.82,20,29,0,1,0,1
8093.61,22,27,0,1,1,1
11181.31,6,31,0,0,1,1
10708.82,2,34,1,0,0,1
7406.52,20,5,1,0,1,1
9231.65,3,8,1,1,0,1
7917.93,22,20,1,0,1,1
13392.05,7,20,0,1,0,0
6065.06,9,39,1,1,1,1
4847.78,9,29,1,1,1,1
9695.09,10,40,0,1,0,0
3231.17,12,32,0,0,1,0
4922.18,2,38,0,1,0,0
1661.13,20,1,1,0,1,1
14274.1,3,7,1,0,1,1
5410.29,16,28,1,0,0,0
6680.84,18,31,1,0,0,0
9155.57,16,6,1,0,1,1
2888.23,11,0,0,1,1,1
749.12,11,21,1,1,1,1
10360.97,17,10,0,1,0,0
4477.19,6,36,0,1,0,0
184.81,12,6,1,0,0,0
10425.58,16,29,0,1,0,1
4927.79,12,31,0,1,0,0
3145.41,23,1,1,0,0,0
5081.12,17,13,1,1,0,1
943.94,18,25,1,1,1,1
12021.9,13,14,1,1,0,1
3940.05,19,0,0,0,1,0
3236.63,12,40,0,0,0,0
1436.81,22,28,1,1,1,1
585.34,13,9,1,0,1,1
6744.92,18,16,0,0,0,0
13399.76,16,20,1,1,1,1
11628.33,0,4,1,0,0,1
6431.25,17,29,0,0,1,1
10167.18,9,0,1,0,0,1
7172.56,22,20,1,1,0,1
1662.47,14,0,1,0,1,1
8478.12,6,1,0,0,0,0
6166.68,7,12,0,1,1,1
8441.93,12,20,1,1,1,1
3583.61,16,40,1,1,0,1
2805.15,19,28,1,1,0,0
12784.56,8,40,1,1,1,1
10379.91,21,27,1,1,0,1
5777.48,1,13,1,0,1,1
9971.82,14,39,1,1,0,1
4125.14,18,28,1,0,1,1
45.82,13,32,1,1,0,0
10538.68,5,31,1,1,1,1
1747.4,19,40,1,1,0,0
13476.13,6,4,0,0,1,1
11227.81,5,14,1,1,1,1
6799.02,23,37,0,0,0,0
13153.03,23,6,1,1,1,1
3469.27,8,32,1,0,0,0
3066.35,19,32,0,0,0,0
10620.78,0,30,0,1,1,1
9664.72,9,31,1,0,0,0
938.97,10,4,1,0,1,1
14739.82,10,21,0,0,0,0
1635.36,23,34,0,0,0,0
8800.01,6,28,1,0,0,0
14105.59,8,37,1,1,0,1
6904.86,13,31,1,1,1,1
8412.1,4,11,0,1,1,1
13902.49,3,13,1,1,0,1
6024.94,12,7,0,1,1,1
10795.4,17,38,0,0,0,0
13758.29,1,17,0,1,0,1
4729.35,12,28,1,0,1,1
7253.3,23,22,0,1,1,1
11221.31,1,25,0,0,1,1
587.51,7,22,1,0,0,0
11483.29,18,1,0,1,1,1
11914.7,16,20,1,0,1,1
14058.47,21,33,1,0,0,0
12428.16,2,2,0,1,1,1
6563.11,23,2,1,0,0,0
505.24,12,35,1,1,0,0
11966.23,12,23,0,0,1,1
3760.15,18,27,0,0,0,0
6828.57,14,16,1,1,1,1
12614.43,18,34,0,1,1,1
4268.1,9,31,0,1,1,1
10063.64,14,10,1,1,0,1
11839.41,17,40,0,0,0,0
14562.5,0,31,0,0,1,1
4887.19,16,20,1,1,0,0
4780.19,19,30,0,0,1,0
2412.84,8,23,0,1,0,0
6639.86,15,2,1,1,0,1
1545.42,14,0,0,1,0,0
6699.5,14,20,1,1,0,1
1376.35,18,31,1,0,0,0
2748.04,7,20,1,0,0,0
226.39,2,39,1,0,0,0
4117.82,2,29,0,1,0,0
9872.46,10,11,0,1,0,0
4477.85,22,2,0,1,0,0
9072.29,6,23,1,1,0,1
10351.52,11,3,0,1,0,1
133.18,9,11,0,1,0,0
12334.59,13,7,1,0,1,1
3762.93,1,23,1,1,0,1
2318.29,15,31,0,1,1,1
14456.19,5,8,0,1,0,0
6300.32,13,29,1,0,0,0
6420.67,12,6,0,0,1,1
12658.23,19,25,1,1,0,1
1563.35,20,38,0,1,1,1
12381.78,0,40,0,1,1,1
4185.77,9,20,1,0,1,1
10392.06,12,34,1,0,1,1
10998.98,21,36,1,1,0,1
8669.73,10,15,0,1,0,0
14826.27,22,33,1,1,0,1
1897.19,3,23,1,1,0,1
8357.27,12,14,0,0,0,0
4734.84,5,40,1,1,0,0
699.62,18,34,0,0,1,0
12544.19,8,6,0,0,1,1
12064.46,19,0,0,1,0,1
1316.73,16,19,0,0,1,0
5804.09,16,37,1,1,1,1
14265.85,19,15,1,1,1,1
11223.51,11,15,1,0,0,0
11435.49,8,14,0,0,0,0
9350.25,10,18,1,0,0,0
10219.22,0,19,0,0,1,1
6788.9,18,38,1,1,0,1
7671.86,8,17,1,1,0,1
11329.61,6,40,0,1,0,0
6945.37,6,17,1,1,0,1
318.86,14,25,1,1,1,1
4406.0,19,17,1,1,1,1
10037.8,23,25,0,1,0,0
9520.71,4,1,1,1,0,1
13862.35,8,8,1,0,1,1
12121.76,10,14,1,0,1,1
9501.05,5,40,1,1,1,1
960.19,7,2,0,0,0,0
9430.51,5,40,1,0,1,1
5554.36,4,36,0,0,1,1
5773.37,20,18,0,1,0,0
75.26,22,0,0,1,1,1
12287.48,2,3,0,1,1,1
2088.65,9,7,1,1,1,1
327.78,15,33,1,0,0,0
9143.79,11,6,1,1,0,1
1818.57,2,18,1,0,1,1
265.9,9,7,0,0,0,0
6105.9,23,9,1,1,0,1
6766.22,2,19,1,0,1,1
4487.66,19,40,0,0,0,0
11524.0,12,17,0,1,1,1
2422.27,11,16,0,1,1,1
14551.65,10,10,0,0,1,1
1197.16,9,8,0,0,1,0
7789.82,19,28,0,1,0,0
1946.19,0,39,0,1,1,1
12675.43,5,1,1,0,0,0
11913.25,10,38,1,0,0,0
6139.56,3,11,1,1,0,1
13154.54,12,19,0,1,1,1
13175.52,23,13,0,1,1,1
12438.31,5,29,0,1,1,1
2568.55,18,12,0,0,1,0
8786.98,4,34,1,0,1,1
2358.67,1,2,1,1,1,1
13617.46,18,33,1,1,1,1
8538.22,23,27,1,0,1,1
9877.38,14,11,0,1,0,1
9560.66,16,25,1,1,0,1
